"UserID","UserStatus","UserStartDate","Gender","BirthDate","EducationName","AssetName","CampaignDescription","SegmentName","GenderPreference","IncomeLevelName","UserNumberofMarriages","UserChildren","UserSmoke","Promotion","PPR","LocaleSite","TransactionAmount","City","ZipCode","State","country"
"55368031","Active","2013-12-31","Male","1966-10-05","High School","ehc016","unknown","Default Segment","Female","$40000 to $60000","1","2","2","unknown","Basic PPR",".UK","0","bo'ness","EH519QE","unknown","United Kingdom  "
"55368032","Active","2013-12-31","Male","1982-03-16","Masters","ehc017","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","hyderabad","500055","unknown","India  "
"55368033","Active","2013-12-31","Male","1984-03-06","High School","cja013","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".UK","0","wisbech","PE134TD","unknown","United Kingdom  "
"55368034","Married","2013-12-31","Male","1973-11-08","unknown","unknown","unknown","Default Segment","Female","unknown","1","3","2","unknown","Basic PPR",".AU","0","Murray Bridge","5253","South Australia","Australia  "
"55368035","Closed","2013-12-31","Male","1985-04-07","Did not complete High School","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".AU","0","Sydney","2164","New South Wales","Australia  "
"55368036","New","2013-12-31","Female","1900-01-01","unknown","ehc017","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","75840","Texas","United States"
"55368037","Closed","2013-12-31","Female","1979-12-18","Bachelors","ehc016","unknown","Default Segment","Male","$60000 to $125000","0","0","2","unknown","Basic PPR",".COM","0","santa rosa","95401","California","United States"
"55368038","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","35077","Alabama","United States"
"55368039","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".AU","0","unknown","2795","New South Wales","Australia  "
"55368040","Married","2013-12-31","Male","1963-12-15","unknown","ehc016","unknown","Default Segment","Female","unknown","1","2","2","unknown","Basic PPR",".AU","0","Sunbury","3429","Victoria","Australia  "
"55368041","Active","2013-12-31","Female","1993-08-03","Some college","unknown","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".CA","0","Surrey","V3W 6L5","British Columbia","Canada  "
"55368042","Closed","2013-12-31","Male","1992-06-30","Some college","ehc017","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","chatan","96603","unknown","Japan  "
"55368043","Closed","2013-12-31","Female","1993-08-13","High School","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".CP","0","Toowoomba","4350","Queensland","Australia  "
"55368044","Incomplete","2013-12-31","Male","1995-07-08","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","Belgrade","59717","Montana","United States"
"55368045","Active","2013-12-31","Male","1987-11-12","Associates","unknown","unknown","Default Segment","Female","$60000 to $125000","0","0","2","unknown","Basic PPR",".UK","0","Dartford","DA26JQ","unknown","United Kingdom  "
"55368046","Incomplete","2013-12-31","Male","1989-01-26","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","00000","unknown","Italy  "
"55368047","Active","2013-12-31","Male","1987-10-10","unknown","ehc016","unknown","Default Segment","Female","$0","0","0","2","unknown","Basic PPR",".AU","0","Woodend","3440","Victoria","Australia  "
"55368048","Incomplete","2013-12-31","Female","1991-10-28","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","Belleville","62220","Illinois","United States"
"55368049","Active","2013-12-31","Male","1944-07-04","Bachelors","ehc017","unknown","Default Segment","Female","$40000 to $60000","2","5","2","unknown","Basic PPR",".COM","0","Greeley Colorado","80631","Colorado","United States"
"55368050","Expired","2013-12-31","Male","1985-07-07","Some college","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","259.24","Jacksonville","32226","Florida","United States"
"55368051","Active","2013-12-31","Male","1966-02-27","Some college","ehc017","unknown","Default Segment","Female","$40000 to $60000","0","1","2","unknown","Basic PPR",".COM","0","Colorado Springs","80906","Colorado","United States"
"55368052","Married","2013-12-31","Male","1982-08-03","High School","160   ","unknown","Default Segment","Female","$20000 to $40000","1","0","2","unknown","Basic PPR",".COM","0","46385","46383","Indiana","United States"
"55368053","Active","2013-12-31","Male","1987-08-27","High School","unknown","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","27.8","olympia","98516","Washington","United States"
"55368054","Closed","2013-12-31","Female","1987-05-11","Bachelors","ehc016","unknown","Default Segment","Male","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","Moscow","83843","Idaho","United States"
"55368056","Closed","2013-12-31","Male","1990-10-16","unknown","ehc016","unknown","Default Segment","Female","Less than $20000","0","1","2","unknown","Basic PPR",".AU","0","Hobart","7011","Western Australia","Australia  "
"55368058","Active","2013-12-31","Male","1989-10-20","Bachelors","ehc017","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","woodbrigde","22191","Virginia","United States"
"55368059","Active","2013-12-31","Female","1984-07-09","Associates","ehc017","unknown","Default Segment","Male","$20000 to $40000","0","1","2","unknown","Basic PPR",".COM","0","Oregon city","97045","Oregon","United States"
"55368060","Married","2013-12-31","Female","1961-02-13","unknown","ehc016","unknown","Default Segment","Male","unknown","1","2","2","unknown","Basic PPR",".AU","0","Melbourne victoria","3764","Victoria","Australia  "
"55368061","Active","2013-12-31","Male","1992-03-26","Masters","ehc017","unknown","Default Segment","Female","$40000 to $60000","0","0","2","unknown","Basic PPR",".COM","0","rio rancho","87144","New Mexico","United States"
"55368062","Incomplete","2013-12-31","Female","1983-01-10","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","michigan","48006","Michigan","United States"
"55368063","Active","2013-12-31","Male","1994-06-02","Some college","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Sacramento","95821","California","United States"
"55368064","Fitness failure","2013-12-31","Male","1989-04-15","Some college","unknown","unknown","Default Segment","Female","$40000 to $60000","0","0","2","unknown","Basic PPR",".COM","0","I live in Vail","85641","Arizona","United States"
"55368065","Married","2013-12-31","Male","1972-09-27","unknown","ehc016","unknown","Default Segment","Female","unknown","1","2","2","unknown","Basic PPR",".AU","0","Pakenham","3810","Victoria","Australia  "
"55368066","Incomplete","2013-12-31","Female","1970-08-15","unknown","unknown","unknown","Default Segment","Male","unknown","0","3","2","unknown","Basic PPR",".CA","0","Langley","V2Z 1Y6","British Columbia","Canada  "
"55368067","Active","2013-12-31","Female","1962-08-30","Some college","ehc016","unknown","Default Segment","Female","$20000 to $40000","1","2","2","unknown","Basic PPR",".CP","0","snohomish","98012","Washington","United States"
"55368068","Subscriber","2013-12-31","Female","1982-04-20","Doctorate","ehc016","unknown","Default Segment","Male","$60000 to $125000","0","0","2","unknown","Premium PPR",".COM","382.75","Coral springs","33076","Florida","United States"
"55368069","Married","2013-12-31","Male","1954-04-01","unknown","ehc017","unknown","Default Segment","Female","unknown","3","2","2","unknown","Basic PPR",".COM","0","Larnaca","5325","unknown","Cyprus  "
"55368070","Married","2013-12-31","Male","1975-10-09","unknown","ehc016","unknown","Default Segment","Female","unknown","1","3","2","unknown","Basic PPR",".COM","0","San Diego","92127","California","United States"
"55368071","Incomplete","2013-12-31","Male","1974-04-06","unknown","unknown","unknown","Default Segment","Female","unknown","2","0","2","unknown","Basic PPR",".AU","0","unknown","6725","Western Australia","Australia  "
"55368072","Closed","2013-12-31","Male","1986-11-13","Some college","ehc017","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Omaha","68164","Nebraska","United States"
"55368073","Incomplete","2013-12-31","Female","1987-01-07","unknown","ehc024","unknown","Default Segment","Male","unknown","1","2","2","unknown","Basic PPR",".COM","0","lake city arkanasa","72437","Arkansas","United States"
"55368074","Active","2013-12-31","Female","1982-10-25","Bachelors","ehc016","unknown","Default Segment","Male","$60000 to $125000","1","1","2","unknown","Basic PPR",".AU","0","Sydney","2089","New South Wales","Australia  "
"55368075","Closed","2013-12-31","Male","1994-07-29","Some college","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Austin","78705","Texas","United States"
"55368076","Closed","2013-12-31","Male","1986-05-19","unknown","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".AU","0","Toorak","3142","Victoria","Australia  "
"55368077","Active","2013-12-31","Male","1983-07-13","High School","ehc024","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","allen oklahoma","74825","Oklahoma","United States"
"55368078","Closed","2013-12-31","Female","1977-03-17","High School","unknown","unknown","Default Segment","Male","Less than $20000","1","0","2","unknown","Basic PPR",".AU","0","Sydney","2155","New South Wales","Australia  "
"55368079","Active","2013-12-31","Male","1994-08-16","High School","ehc016","unknown","Default Segment","Female","$40000 to $60000","0","0","2","unknown","Basic PPR",".COM","0","west palm beach","33409","Florida","United States"
"55368080","UnableToMatch","2013-12-31","Male","1969-11-30","High School","unknown","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","Chicopee","01040","Massachusetts","United States"
"55368081","Incomplete","2013-12-31","Male","1995-06-18","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","Waxahachie Tx","75165","Texas","United States"
"55368082","New","2013-12-31","Female","1900-01-01","unknown","ehc024","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","30655","Georgia","United States"
"55368083","Active","2013-12-31","Male","1981-05-30","Bachelors","ehc016","unknown","Default Segment","Female","$40000 to $60000","0","0","2","unknown","Basic PPR",".COM","0","Mesa","85204","Arizona","United States"
"55368084","Expired","2013-12-31","Female","1976-01-29","Bachelors","ehc017","unknown","Default Segment","Male","$40000 to $60000","0","1","2","unknown","Basic PPR",".COM","167.4","Manchester","48158","Michigan","United States"
"55368085","Active","2013-12-31","Female","1969-05-03","unknown","ehc016","unknown","Default Segment","Male","$0","1","1","2","unknown","Basic PPR",".AU","0","Blue Mountains NSW","2779","New South Wales","Australia  "
"55368086","Active","2013-12-31","Female","1973-12-31","Masters","unknown","unknown","Default Segment","Male","More than $250000","0","0","2","unknown","Basic PPR",".COM","0","los angeles","91324","California","United States"
"55368087","Expired","2013-12-31","Female","1977-02-06","Bachelors","ehc016","unknown","Default Segment","Male","Less than $20000","1","0","2","unknown","Premium PPR",".AU","358.8","Melbourne","3000","Victoria","Australia  "
"55368088","Closed","2013-12-31","Female","1971-12-30","Bachelors","ehc016","unknown","Default Segment","Male","$20000 to $40000","2","3","2","unknown","Basic PPR",".AU","0","townsville","4811","Queensland","Australia  "
"55368089","Incomplete","2013-12-31","Female","1983-12-31","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".AU","0","sydney","2088","New South Wales","Australia  "
"55368090","Active","2013-12-31","Male","1986-12-07","Associates","unknown","unknown","Default Segment","Female","$40000 to $60000","0","0","2","unknown","Basic PPR",".UK","0","Whitehaven","CA288HW","unknown","United Kingdom  "
"55368091","Closed","2013-12-31","Female","1967-03-09","High School","ehc016","unknown","Default Segment","Male","$20000 to $40000","0","1","2","unknown","Premium PPR",".AU","179.4","2317","2317","New South Wales","Australia  "
"55368092","Active","2013-12-31","Male","1983-11-03","Some college","ehc016","unknown","Default Segment","Female","$40000 to $60000","1","0","2","unknown","Basic PPR",".COM","0","Sparks","89434","Nevada","United States"
"55368093","Closed","2013-12-31","Male","1958-12-25","Masters","ehc016","unknown","Default Segment","Female","$125000 to $250000","1","1","2","unknown","Basic PPR",".COM","0","miami","33122","Florida","United States"
"55368094","Active","2013-12-31","Male","1974-08-08","Some college","unknown","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","EUGENE","97404","Oregon","United States"
"55368095","Expired","2013-12-31","Male","1969-05-24","Some college","unknown","unknown","Default Segment","Female","$60000 to $125000","2","0","2","unknown","Basic PPR",".CA","179.99","Unknown","90034","California","United States"
"55368096","Expired","2013-12-31","Female","1981-11-01","unknown","unknown","unknown","Default Segment","Male","$20000 to $40000","0","0","2","unknown","Premium PPR",".AU","179.4","Underdale","5032","South Australia","Australia  "
"55368097","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".CA","0","unknown","S0M 2J0","Saskatchewan","Canada  "
"55368098","Incomplete","2013-12-31","Male","1979-07-31","unknown","ehc016","unknown","Default Segment","Female","unknown","1","2","2","unknown","Basic PPR",".COM","0","Rustburg","24554","Virginia","United States"
"55368099","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","75654","Texas","United States"
"55368100","Active","2013-12-31","Female","1978-12-28","Associates","ehc017","unknown","Default Segment","Male","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","flora vista nM","87415","New Mexico","United States"
"55368101","Incomplete","2013-12-31","Female","1955-09-24","Associates","ehc016","unknown","Default Segment","Male","$20000 to $40000","1","3","2","unknown","Basic PPR",".UK","0","selby","YO89ER","unknown","United Kingdom  "
"55368102","Incomplete","2013-12-31","Female","1973-06-06","unknown","ehc024","unknown","Default Segment","Male","unknown","1","0","2","unknown","Basic PPR",".COM","0","Chicago","60069","Illinois","United States"
"55368103","Incomplete","2013-12-31","Male","1988-07-22","unknown","ehc017","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","North Brunswick","08901","New Jersey","United States"
"55368104","Incomplete","2013-12-31","Female","1983-07-24","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".UK","0","Derby","DE738LE","unknown","United Kingdom  "
"55368105","Married","2013-12-31","Male","1980-09-23","unknown","ehc016","unknown","Default Segment","Female","unknown","1","2","2","unknown","Basic PPR",".UK","0","Benson","OX106DQ","unknown","United Kingdom  "
"55368106","Expired","2013-12-31","Female","1960-09-13","Bachelors","ehc016","unknown","Default Segment","Male","$20000 to $40000","0","2","2","unknown","Basic PPR",".COM","255.29","Charlotte","28277","North Carolina","United States"
"55368107","Active","2013-12-31","Female","1969-10-24","Masters","ehc017","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".COM","37.75","Pembroke Pines","33026","Florida","United States"
"55368108","Active","2013-12-31","Male","1982-08-03","High School","ehc017","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","46385","46383","Indiana","United States"
"55368109","Active","2013-12-31","Male","1993-06-01","Associates","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Colombo","10400","unknown","Sri Lanka  "
"55368110","Incomplete","2013-12-31","Male","1986-05-10","unknown","unknown","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".AU","0","unknown","3805","Victoria","Australia  "
"55368111","Expired","2013-12-31","Female","1980-09-01","Bachelors","ehc017","unknown","Default Segment","Male","$20000 to $40000","0","1","2","unknown","Basic PPR",".COM","376.84","Seattle","98177","Washington","United States"
"55368112","Incomplete","2013-12-31","Female","1982-07-03","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".AU","0","United Arab Emirates","2000","New South Wales","Australia  "
"55368113","Married","2013-12-31","Male","1967-09-27","unknown","ehc016","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".UK","0","Cambridge","PE293QN","unknown","United Kingdom  "
"55368114","Active","2013-12-31","Male","1990-10-20","Bachelors","ehc017","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Bangalore","560045","unknown","India  "
"55368115","Closed","2013-12-31","Female","1981-11-21","High School","ehc016","unknown","Default Segment","Male","$20000 to $40000","0","0","2","unknown","Basic PPR",".AU","0","Brisbane","4128","Queensland","Australia  "
"55368116","Active","2013-12-31","Female","1980-07-10","Bachelors","ehc016","unknown","Default Segment","Male","$60000 to $125000","0","0","2","unknown","Basic PPR",".COM","0","Costa Mesa","92627","California","United States"
"55368117","UnableToMatch","2013-12-31","Male","1977-04-01","Bachelors","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","doha","DOHA","unknown","Syria  "
"55368118","Active","2013-12-31","Female","1990-09-13","Some college","ehc017","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".COM","0","Huntington Beach","92683","California","United States"
"55368119","Incomplete","2013-12-31","Female","1983-01-23","Associates","unknown","unknown","Default Segment","Male","$0","0","0","2","unknown","Basic PPR",".UK","0","Lincoln","LN42DN","unknown","United Kingdom  "
"55368120","UnableToMatch","2013-12-31","Male","1986-12-17","High School","ehc016","unknown","Default Segment","Female","More than $250000","0","0","2","unknown","Basic PPR",".AU","0","karratha","6714","Western Australia","Australia  "
"55368121","Incomplete","2013-12-31","Male","1968-02-06","unknown","unknown","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".UK","0","unknown","EH165JY","unknown","United Kingdom  "
"55368122","Incomplete","2013-12-31","Male","1983-04-20","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","colombo","1984","unknown","Sri Lanka  "
"55368123","Closed","2013-12-31","Female","1958-05-01","Masters","ehc017","unknown","Default Segment","Male","$60000 to $125000","1","1","2","unknown","Basic PPR",".COM","0","Atlanta","30309","Georgia","United States"
"55368124","Active","2013-12-31","Male","1973-04-17","High School","g50   ","unknown","Default Segment","Female","$20000 to $40000","1","2","2","unknown","Basic PPR",".COM","0","wyandanch","11798","New York","United States"
"55368125","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","00000","unknown","Italy  "
"55368126","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","37604","Tennessee","United States"
"55368127","Active","2013-12-31","Male","1970-07-04","Bachelors","unknown","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".UK","0","London","SW1W8LL","unknown","United Kingdom  "
"55368128","New","2013-12-31","Female","1900-01-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","WS73YZ","unknown","United Kingdom  "
"55368129","Closed","2013-12-31","Female","1991-01-31","Bachelors","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Premium PPR",".UK","83.4","Manchester","M90QW","unknown","United Kingdom  "
"55368130","UnableToMatch","2013-12-31","Male","1998-12-23","unknown","ehc017","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","Corpus Christi","78415","Texas","United States"
"55368131","Incomplete","2013-12-31","Male","1995-03-04","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".AU","0","unknown","2508","New South Wales","Australia  "
"55368132","Active","2013-12-31","Male","1990-08-24","Some college","unknown","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","el monte","91733","California","United States"
"55368133","Married","2013-12-31","Male","1985-12-31","unknown","unknown","unknown","Default Segment","Female","unknown","1","3","2","unknown","Basic PPR",".UK","0","Narberth","SA677DX","unknown","United Kingdom  "
"55368134","Incomplete","2013-12-31","Female","1983-12-17","Associates","unknown","unknown","Default Segment","Male","Less than $20000","1","0","2","unknown","Basic PPR",".COM","0","Fresno","93720","California","United States"
"55368135","New","2013-12-31","Female","1900-01-01","unknown","g50   ","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","35630","Alabama","United States"
"55368136","Incomplete","2013-12-31","Female","1952-06-16","unknown","ehc024","unknown","Default Segment","Male","unknown","1","1","2","unknown","Basic PPR",".COM","0","Kailua Hawaii","96734","Hawaii","United States"
"55368137","MarriagesOver","2013-12-31","Male","1966-09-28","unknown","unknown","unknown","Default Segment","Female","unknown","4","3","2","unknown","Basic PPR",".COM","0","Brandon","39047","Mississippi","United States"
"55368138","Active","2013-12-31","Male","1988-07-26","Masters","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","mumbai","400078","unknown","India  "
"55368139","Active","2013-12-31","Female","1987-08-31","Bachelors","gat011","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".UK","0","Nottingham","LE126XA","unknown","United Kingdom  "
"55368140","Expired","2013-12-31","Female","1964-12-20","Associates","ehc016","unknown","Default Segment","Male","$60000 to $125000","1","0","2","unknown","Premium PPR",".UK","155.4","Kenilworth","CV82HU","unknown","United Kingdom  "
"55368141","Closed","2013-12-31","Female","1969-06-08","Bachelors","ehc016","unknown","Default Segment","Male","$60000 to $125000","0","0","2","unknown","Basic PPR",".AU","0","Mitcham","3132","Victoria","Australia  "
"55368142","Closed","2013-12-31","Female","1986-05-12","Bachelors","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Kampala","2670","unknown","Uganda  "
"55368143","Active","2013-12-31","Male","1988-05-10","Bachelors","ehc017","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","mumbai","400001","unknown","India  "
"55368144","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","10010","New York","United States"
"55368145","Expired","2013-12-31","Male","1995-03-04","Some college","unknown","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","71.4","New York","10035","New York","United States"
"55368146","UnableToMatch","2013-12-31","Male","1996-03-03","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".AU","0","Perth","6061","Western Australia","Australia  "
"55368147","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","DE119SL","unknown","United Kingdom  "
"55368148","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","78703","Texas","United States"
"55368149","Married","2013-12-31","Female","1987-01-04","unknown","ehc016","unknown","Default Segment","Male","unknown","1","2","2","unknown","Basic PPR",".AU","0","Gold Coast","4208","Queensland","Australia  "
"55368150","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","30204","unknown","Colombia  "
"55368151","Closed","2013-12-31","Female","1973-02-05","unknown","unknown","unknown","Default Segment","Male","Less than $20000","1","2","2","unknown","Premium PPR",".AU","158.84","Adelaide","5061","South Australia","Australia  "
"55368152","Active","2013-12-31","Male","1975-05-18","Bachelors","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".AU","0","cleveland","4163","Queensland","Australia  "
"55368153","Active","2013-12-31","Female","1965-07-25","unknown","ehc016","unknown","Default Segment","Male","$20000 to $40000","0","2","2","unknown","Basic PPR",".AU","0","Avoca Beach","2251","New South Wales","Australia  "
"55368154","Closed","2013-12-31","Male","1981-04-12","Bachelors","unknown","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".AU","0","Brisbane","4102","Queensland","Australia  "
"55368155","Active","2013-12-31","Male","1969-06-04","Some college","ehc017","unknown","Default Segment","Female","Less than $20000","0","2","2","unknown","Basic PPR",".COM","0","Antioch Ca.","94509","California","United States"
"55368156","Incomplete","2013-12-31","Female","1962-05-20","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","60133","Illinois","United States"
"55368157","Closed","2013-12-31","Female","1986-10-08","Masters","ehc016","unknown","Default Segment","Male","$0","0","0","2","unknown","Basic PPR",".AU","0","Brisbane Queensland","4114","Queensland","Australia  "
"55368158","Active","2013-12-31","Male","1985-11-26","Masters","ehc017","unknown","Default Segment","Female","$60000 to $125000","0","0","2","unknown","Basic PPR",".COM","0","new delhi","110076","unknown","India  "
"55368159","Active","2013-12-31","Male","1984-07-03","Some college","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","penafiel","4560-000","unknown","Portugal  "
"55368160","Married","2013-12-31","Male","1974-01-08","unknown","unknown","unknown","Default Segment","Female","unknown","1","1","2","unknown","Basic PPR",".UK","0","York","YO414AR","unknown","United Kingdom  "
"55368161","Closed","2013-12-31","Female","1991-08-23","unknown","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".AU","0","melbourne","3124","Victoria","Australia  "
"55368162","UnableToMatch","2013-12-31","Male","1995-04-03","High School","unknown","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Las vegas","89109","Nevada","United States"
"55368163","Expired","2013-12-31","Female","1976-11-24","Bachelors","unknown","unknown","Default Segment","Male","$60000 to $125000","1","1","2","unknown","Basic PPR",".COM","223.2","Cordova","38016","Tennessee","United States"
"55368164","Active","2013-12-31","Female","1970-02-28","Some college","unknown","unknown","Default Segment","Male","$20000 to $40000","1","3","2","unknown","Basic PPR",".COM","0","Midland Tx","79707","Texas","United States"
"55368165","Active","2013-12-31","Male","1989-02-14","Bachelors","ehc017","unknown","Default Segment","Female","$60000 to $125000","0","0","2","unknown","Basic PPR",".COM","0","coimbatore","641035","unknown","India  "
"55368166","Active","2013-12-31","Female","1992-10-17","Some college","ehc017","unknown","Default Segment","Male","Less than $20000","0","2","2","unknown","Basic PPR",".COM","0","moreno valley","92553","California","United States"
"55368167","Married","2013-12-31","Female","1960-07-18","unknown","unknown","unknown","Default Segment","Male","unknown","1","4","2","unknown","Basic PPR",".AU","0","Brisbane","4060","Queensland","Australia  "
"55368168","Active","2013-12-31","Female","1983-12-31","Bachelors","unknown","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".UK","0","london","N42JW","unknown","United Kingdom  "
"55368169","MarriagesOver","2013-12-31","Male","1982-08-11","unknown","unknown","unknown","Default Segment","Female","unknown","5","10","2","unknown","Basic PPR",".COM","0","North Pole","98837","Washington","United States"
"55368170","Active","2013-12-31","Female","1988-04-12","Bachelors","ehc016","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".UK","0","Southampton","SO173SD","unknown","United Kingdom  "
"55368171","Active","2013-12-31","Male","1976-07-03","Bachelors","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","ny","11358","New York","United States"
"55368172","Active","2013-12-31","Male","1994-07-21","High School","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Hereford","79045","Texas","United States"
"55368173","Active","2013-12-31","Male","1966-07-18","High School","ehc016","unknown","Default Segment","Female","$125000 to $250000","1","0","2","unknown","Basic PPR",".UK","0","plymouth","PL71LA","unknown","United Kingdom  "
"55368174","Expired","2013-12-31","Male","1981-05-06","Bachelors","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Premium PPR",".AU","199.39","Lane Cove","2066","New South Wales","Australia  "
